sku_key,sku,style,category,size,mapping_scope
J0003-SET-L,J0003-SET-L,J0003,Set,L,Amazon source-local
J0003-SET-M,J0003-SET-M,J0003,Set,M,Amazon source-local
J0003-SET-S,J0003-SET-S,J0003,Set,S,Amazon source-local
J0003-SET-XL,J0003-SET-XL,J0003,Set,XL,Amazon source-local
J0003-SET-XS,J0003-SET-XS,J0003,Set,XS,Amazon source-local
J0003-SET-XXL,J0003-SET-XXL,J0003,Set,XXL,Amazon source-local
J0003-SET-XXXL,J0003-SET-XXXL,J0003,Set,3XL,Amazon source-local
J0004-SKD-L,J0004-SKD-L,J0004,Set,L,Amazon source-local
J0004-SKD-M,J0004-SKD-M,J0004,Set,M,Amazon source-local
J0004-SKD-S,J0004-SKD-S,J0004,Set,S,Amazon source-local
J0004-SKD-XL,J0004-SKD-XL,J0004,Set,XL,Amazon source-local
J0004-SKD-XS,J0004-SKD-XS,J0004,Set,XS,Amazon source-local
J0004-SKD-XXL,J0004-SKD-XXL,J0004,Set,XXL,Amazon source-local
J0004-SKD-XXXL,J0004-SKD-XXXL,J0004,Set,3XL,Amazon source-local
J0005-DR-B-M,J0005-DR-B-M,J0005,Western Dress,M,Amazon source-local
J0005-DR-L,J0005-DR-L,J0005,Western Dress,L,Amazon source-local
J0005-DR-M,J0005-DR-M,J0005,Western Dress,M,Amazon source-local
J0005-DR-S,J0005-DR-S,J0005,Western Dress,S,Amazon source-local
J0005-DR-XL,J0005-DR-XL,J0005,Western Dress,XL,Amazon source-local
J0005-DR-XS,J0005-DR-XS,J0005,Western Dress,XS,Amazon source-local
J0005-DR-XXL,J0005-DR-XXL,J0005,Western Dress,XXL,Amazon source-local
J0005-DR-XXXL,J0005-DR-XXXL,J0005,Western Dress,3XL,Amazon source-local
J0006-SET-L,J0006-SET-L,J0006,Ethnic Dress,L,Amazon source-local
J0006-SET-M,J0006-SET-M,J0006,Ethnic Dress,M,Amazon source-local
J0006-SET-S,J0006-SET-S,J0006,Ethnic Dress,S,Amazon source-local
J0006-SET-XL,J0006-SET-XL,J0006,Ethnic Dress,XL,Amazon source-local
J0006-SET-XS,J0006-SET-XS,J0006,Ethnic Dress,XS,Amazon source-local
J0006-SET-XXL,J0006-SET-XXL,J0006,Ethnic Dress,XXL,Amazon source-local
J0006-SET-XXXL,J0006-SET-XXXL,J0006,Ethnic Dress,3XL,Amazon source-local
J0007-SKD-L,J0007-SKD-L,J0007,Set,L,Amazon source-local
J0007-SKD-M,J0007-SKD-M,J0007,Set,M,Amazon source-local
J0007-SKD-S,J0007-SKD-S,J0007,Set,S,Amazon source-local
J0007-SKD-XL,J0007-SKD-XL,J0007,Set,XL,Amazon source-local
J0007-SKD-XS,J0007-SKD-XS,J0007,Set,XS,Amazon source-local
J0007-SKD-XXL,J0007-SKD-XXL,J0007,Set,XXL,Amazon source-local
J0007-SKD-XXXL,J0007-SKD-XXXL,J0007,Set,3XL,Amazon source-local
J0008-SKD-L,J0008-SKD-L,J0008,Set,L,Amazon source-local
J0008-SKD-M,J0008-SKD-M,J0008,Set,M,Amazon source-local
J0008-SKD-S,J0008-SKD-S,J0008,Set,S,Amazon source-local
J0008-SKD-XL,J0008-SKD-XL,J0008,Set,XL,Amazon source-local
J0008-SKD-XS,J0008-SKD-XS,J0008,Set,XS,Amazon source-local
J0008-SKD-XXL,J0008-SKD-XXL,J0008,Set,XXL,Amazon source-local
J0008-SKD-XXXL,J0008-SKD-XXXL,J0008,Set,3XL,Amazon source-local
J0009-SKD-L,J0009-SKD-L,J0009,Set,L,Amazon source-local
J0009-SKD-M,J0009-SKD-M,J0009,Set,M,Amazon source-local
J0009-SKD-S,J0009-SKD-S,J0009,Set,S,Amazon source-local
J0009-SKD-XL,J0009-SKD-XL,J0009,Set,XL,Amazon source-local
J0009-SKD-XS,J0009-SKD-XS,J0009,Set,XS,Amazon source-local
J0009-SKD-XXL,J0009-SKD-XXL,J0009,Set,XXL,Amazon source-local
J0009-SKD-XXXL,J0009-SKD-XXXL,J0009,Set,3XL,Amazon source-local
J0010-LCD-L,J0010-LCD-L,J0010,Set,L,Amazon source-local
J0010-LCD-M,J0010-LCD-M,J0010,Set,M,Amazon source-local
J0010-LCD-S,J0010-LCD-S,J0010,Set,S,Amazon source-local
J0010-LCD-XL,J0010-LCD-XL,J0010,Set,XL,Amazon source-local
J0010-LCD-XS,J0010-LCD-XS,J0010,Set,XS,Amazon source-local
J0010-LCD-XXL,J0010-LCD-XXL,J0010,Set,XXL,Amazon source-local
J0010-LCD-XXXL,J0010-LCD-XXXL,J0010,Set,3XL,Amazon source-local
J0011-LCD-A-L,J0011-LCD-A-L,J0011,Set,L,Amazon source-local
J0011-LCD-M,J0011-LCD-M,J0011,Set,M,Amazon source-local
J0011-LCD-S,J0011-LCD-S,J0011,Set,S,Amazon source-local
J0011-LCD-XL,J0011-LCD-XL,J0011,Set,XL,Amazon source-local
J0011-LCD-XS,J0011-LCD-XS,J0011,Set,XS,Amazon source-local
J0011-LCD-XXL,J0011-LCD-XXL,J0011,Set,XXL,Amazon source-local
J0011-LCD-XXXL,J0011-LCD-XXXL,J0011,Set,3XL,Amazon source-local
J0012-SKD-L,J0012-SKD-L,J0012,Set,L,Amazon source-local
J0012-SKD-M,J0012-SKD-M,J0012,Set,M,Amazon source-local
J0012-SKD-S,J0012-SKD-S,J0012,Set,S,Amazon source-local
J0012-SKD-XL,J0012-SKD-XL,J0012,Set,XL,Amazon source-local
J0012-SKD-XS,J0012-SKD-XS,J0012,Set,XS,Amazon source-local
J0012-SKD-XXL,J0012-SKD-XXL,J0012,Set,XXL,Amazon source-local
J0012-SKD-XXXL,J0012-SKD-XXXL,J0012,Set,3XL,Amazon source-local
J0013-SKD-L,J0013-SKD-L,J0013,Set,L,Amazon source-local
J0013-SKD-M,J0013-SKD-M,J0013,Set,M,Amazon source-local
J0013-SKD-S,J0013-SKD-S,J0013,Set,S,Amazon source-local
J0013-SKD-XS,J0013-SKD-XS,J0013,Set,XS,Amazon source-local
J0013-SKD-XXL,J0013-SKD-XXL,J0013,Set,XXL,Amazon source-local
J0013-SKD-XXXL,J0013-SKD-XXXL,J0013,Set,3XL,Amazon source-local
J0014-LCD-L,J0014-LCD-L,J0014,Set,L,Amazon source-local
J0014-LCD-M,J0014-LCD-M,J0014,Set,M,Amazon source-local
J0014-LCD-S,J0014-LCD-S,J0014,Set,S,Amazon source-local
J0014-LCD-XL,J0014-LCD-XL,J0014,Set,XL,Amazon source-local
J0014-LCD-XS,J0014-LCD-XS,J0014,Set,XS,Amazon source-local
J0014-LCD-XXL,J0014-LCD-XXL,J0014,Set,XXL,Amazon source-local
J0014-LCD-XXXL,J0014-LCD-XXXL,J0014,Set,3XL,Amazon source-local
J0015-DR-S,J0015-DR-S,J0015,Ethnic Dress,S,Amazon source-local
J0015-DR-XS,J0015-DR-XS,J0015,Ethnic Dress,XS,Amazon source-local
J0016-DR-XS,J0016-DR-XS,J0016,Western Dress,XS,Amazon source-local
J0019-SET-M,J0019-SET-M,J0019,Set,M,Amazon source-local
J0019-SET-S,J0019-SET-S,J0019,Set,S,Amazon source-local
J0019-SET-XS,J0019-SET-XS,J0019,Set,XS,Amazon source-local
J0020-SET-XL,J0020-SET-XL,J0020,Set,XL,Amazon source-local
J0020-SET-XS,J0020-SET-XS,J0020,Set,XS,Amazon source-local
J0020-SET-XXL,J0020-SET-XXL,J0020,Set,XXL,Amazon source-local
J0020-SET-XXXL,J0020-SET-XXXL,J0020,Set,3XL,Amazon source-local
J0021-TP-L,J0021-TP-L,J0021,Top,L,Amazon source-local
J0021-TP-XXL,J0021-TP-XXL,J0021,Top,XXL,Amazon source-local
J0022-KR-XS,J0022-KR-XS,J0022,kurta,XS,Amazon source-local
J0023-TP-L,J0023-TP-L,J0023,Top,L,Amazon source-local
J0023-TP-S,J0023-TP-S,J0023,Top,S,Amazon source-local
J0023-TP-XL,J0023-TP-XL,J0023,Top,XL,Amazon source-local
J0023-TP-XS,J0023-TP-XS,J0023,Top,XS,Amazon source-local
J0023-TP-XXL,J0023-TP-XXL,J0023,Top,XXL,Amazon source-local
J0023-TP-XXXL,J0023-TP-XXXL,J0023,Top,3XL,Amazon source-local
J0024-KR-M,J0024-KR-M,J0024,kurta,M,Amazon source-local
J0024-KR-XL,J0024-KR-XL,J0024,kurta,XL,Amazon source-local
J0024-KR-XXL,J0024-KR-XXL,J0024,kurta,XXL,Amazon source-local
J0024-KR-XXXL,J0024-KR-XXXL,J0024,kurta,3XL,Amazon source-local
J0025-DR-M,J0025-DR-M,J0025,Western Dress,M,Amazon source-local
J0025-DR-S,J0025-DR-S,J0025,Western Dress,S,Amazon source-local
J0025-DR-XL,J0025-DR-XL,J0025,Western Dress,XL,Amazon source-local
J0025-DR-XS,J0025-DR-XS,J0025,Western Dress,XS,Amazon source-local
J0025-DR-XXL,J0025-DR-XXL,J0025,Western Dress,XXL,Amazon source-local
J0025-DR-XXXL,J0025-DR-XXXL,J0025,Western Dress,3XL,Amazon source-local
J0026-KR-S,J0026-KR-S,J0026,kurta,S,Amazon source-local
J0026-KR-XS,J0026-KR-XS,J0026,kurta,XS,Amazon source-local
J0027-SET-S,J0027-SET-S,J0027,Set,S,Amazon source-local
J0027-SET-XS,J0027-SET-XS,J0027,Set,XS,Amazon source-local
J0027-SET-XXL,J0027-SET-XXL,J0027,Set,XXL,Amazon source-local
J0028-KR-L,J0028-KR-L,J0028,kurta,L,Amazon source-local
J0028-KR-S,J0028-KR-S,J0028,kurta,S,Amazon source-local
J0028-KR-XS,J0028-KR-XS,J0028,kurta,XS,Amazon source-local
J0029-KR-S,J0029-KR-S,J0029,kurta,S,Amazon source-local
J0029-KR-XS,J0029-KR-XS,J0029,kurta,XS,Amazon source-local
J0033-KR-L,J0033-KR-L,J0033,kurta,L,Amazon source-local
J0033-KR-M,J0033-KR-M,J0033,kurta,M,Amazon source-local
J0033-KR-S,J0033-KR-S,J0033,kurta,S,Amazon source-local
J0033-KR-XL,J0033-KR-XL,J0033,kurta,XL,Amazon source-local
J0033-KR-XS,J0033-KR-XS,J0033,kurta,XS,Amazon source-local
J0033-KR-XXL,J0033-KR-XXL,J0033,kurta,XXL,Amazon source-local
J0033-KR-XXXL,J0033-KR-XXXL,J0033,kurta,3XL,Amazon source-local
J0034-SET-L,J0034-SET-L,J0034,Set,L,Amazon source-local
J0034-SET-M,J0034-SET-M,J0034,Set,M,Amazon source-local
J0034-SET-S,J0034-SET-S,J0034,Set,S,Amazon source-local
J0034-SET-XL,J0034-SET-XL,J0034,Set,XL,Amazon source-local
J0034-SET-XS,J0034-SET-XS,J0034,Set,XS,Amazon source-local
J0034-SET-XXL,J0034-SET-XXL,J0034,Set,XXL,Amazon source-local
J0034-SET-XXXL,J0034-SET-XXXL,J0034,Set,3XL,Amazon source-local
J0036-TP-XS,J0036-TP-XS,J0036,Top,XS,Amazon source-local
J0037-KR-L,J0037-KR-L,J0037,kurta,L,Amazon source-local
J0037-KR-XXL,J0037-KR-XXL,J0037,kurta,XXL,Amazon source-local
J0037-KR-XXXL,J0037-KR-XXXL,J0037,kurta,3XL,Amazon source-local
J0038-DR-S,J0038-DR-S,J0038,Ethnic Dress,S,Amazon source-local
J0038-DR-XS,J0038-DR-XS,J0038,Ethnic Dress,XS,Amazon source-local
J0038-DR-XXXL,J0038-DR-XXXL,J0038,Ethnic Dress,3XL,Amazon source-local
J0039-SET-S,J0039-SET-S,J0039,Set,S,Amazon source-local
J0039-SET-XS,J0039-SET-XS,J0039,Set,XS,Amazon source-local
J0040-SET-XS,J0040-SET-XS,J0040,Set,XS,Amazon source-local
J0040-SET-XXXL,J0040-SET-XXXL,J0040,Set,3XL,Amazon source-local
J0041-SET-L,J0041-SET-L,J0041,Set,L,Amazon source-local
J0041-SET-M,J0041-SET-M,J0041,Set,M,Amazon source-local
J0041-SET-S,J0041-SET-S,J0041,Set,S,Amazon source-local
J0041-SET-XL,J0041-SET-XL,J0041,Set,XL,Amazon source-local
J0041-SET-XS,J0041-SET-XS,J0041,Set,XS,Amazon source-local
J0041-SET-XXL,J0041-SET-XXL,J0041,Set,XXL,Amazon source-local
J0041-SET-XXXL,J0041-SET-XXXL,J0041,Set,3XL,Amazon source-local
J0042-DR-L,J0042-DR-L,J0042,Western Dress,L,Amazon source-local
J0042-DR-S,J0042-DR-S,J0042,Western Dress,S,Amazon source-local
J0042-DR-XL,J0042-DR-XL,J0042,Western Dress,XL,Amazon source-local
J0042-DR-XS,J0042-DR-XS,J0042,Western Dress,XS,Amazon source-local
J0043-SET-S,J0043-SET-S,J0043,Set,S,Amazon source-local
J0043-SET-XL,J0043-SET-XL,J0043,Set,XL,Amazon source-local
J0043-SET-XS,J0043-SET-XS,J0043,Set,XS,Amazon source-local
J0044-TP-S,J0044-TP-S,J0044,Top,S,Amazon source-local
J0044-TP-XS,J0044-TP-XS,J0044,Top,XS,Amazon source-local
J0047-TP-XL,J0047-TP-XL,J0047,Top,XL,Amazon source-local
J0048-TP-S,J0048-TP-S,J0048,Top,S,Amazon source-local
J0048-TP-XL,J0048-TP-XL,J0048,Top,XL,Amazon source-local
J0048-TP-XS,J0048-TP-XS,J0048,Top,XS,Amazon source-local
J0048-TP-XXL,J0048-TP-XXL,J0048,Top,XXL,Amazon source-local
J0049-TP-L,J0049-TP-L,J0049,Top,L,Amazon source-local
J0049-TP-M,J0049-TP-M,J0049,Top,M,Amazon source-local
J0049-TP-S,J0049-TP-S,J0049,Top,S,Amazon source-local
J0049-TP-XL,J0049-TP-XL,J0049,Top,XL,Amazon source-local
J0049-TP-XS,J0049-TP-XS,J0049,Top,XS,Amazon source-local
J0049-TP-XXL,J0049-TP-XXL,J0049,Top,XXL,Amazon source-local
J0049-TP-XXXL,J0049-TP-XXXL,J0049,Top,3XL,Amazon source-local
J0051-KR-S,J0051-KR-S,J0051,kurta,S,Amazon source-local
J0052-KR-XS,J0052-KR-XS,J0052,kurta,XS,Amazon source-local
J0053-KR-XS,J0053-KR-XS,J0053,kurta,XS,Amazon source-local
J0055-SET-XS,J0055-SET-XS,J0055,Set,XS,Amazon source-local
J0057-DR-S,J0057-DR-S,J0057,Ethnic Dress,S,Amazon source-local
J0057-DR-XS,J0057-DR-XS,J0057,Ethnic Dress,XS,Amazon source-local
J0057-DR-XXXL,J0057-DR-XXXL,J0057,Ethnic Dress,3XL,Amazon source-local
J0058-DR-XS,J0058-DR-XS,J0058,Ethnic Dress,XS,Amazon source-local
J0062-DR-L,J0062-DR-L,J0062,Western Dress,L,Amazon source-local
J0062-DR-M,J0062-DR-M,J0062,Western Dress,M,Amazon source-local
J0062-DR-S,J0062-DR-S,J0062,Western Dress,S,Amazon source-local
J0062-DR-XS,J0062-DR-XS,J0062,Western Dress,XS,Amazon source-local
J0062-DR-XXL,J0062-DR-XXL,J0062,Western Dress,XXL,Amazon source-local
J0070-KR-M,J0070-KR-M,J0070,kurta,M,Amazon source-local
J0070-KR-S,J0070-KR-S,J0070,kurta,S,Amazon source-local
J0070-KR-XS,J0070-KR-XS,J0070,kurta,XS,Amazon source-local
J0070-KR-XXL,J0070-KR-XXL,J0070,kurta,XXL,Amazon source-local
J0072-KR-L,J0072-KR-L,J0072,kurta,L,Amazon source-local
J0072-KR-M,J0072-KR-M,J0072,kurta,M,Amazon source-local
J0072-KR-S,J0072-KR-S,J0072,kurta,S,Amazon source-local
J0072-KR-XL,J0072-KR-XL,J0072,kurta,XL,Amazon source-local
J0072-KR-XS,J0072-KR-XS,J0072,kurta,XS,Amazon source-local
J0072-KR-XXL,J0072-KR-XXL,J0072,kurta,XXL,Amazon source-local
J0072-KR-XXXL,J0072-KR-XXXL,J0072,kurta,3XL,Amazon source-local
J0073-KR-L,J0073-KR-L,J0073,kurta,L,Amazon source-local
J0073-KR-M,J0073-KR-M,J0073,kurta,M,Amazon source-local
J0073-KR-S,J0073-KR-S,J0073,kurta,S,Amazon source-local
J0073-KR-XL,J0073-KR-XL,J0073,kurta,XL,Amazon source-local
J0073-KR-XXL,J0073-KR-XXL,J0073,kurta,XXL,Amazon source-local
J0073-KR-XXXL,J0073-KR-XXXL,J0073,kurta,3XL,Amazon source-local
J0074-TP-L,J0074-TP-L,J0074,Top,L,Amazon source-local
J0074-TP-S,J0074-TP-S,J0074,Top,S,Amazon source-local
J0074-TP-XL,J0074-TP-XL,J0074,Top,XL,Amazon source-local
J0074-TP-XS,J0074-TP-XS,J0074,Top,XS,Amazon source-local
J0074-TP-XXL,J0074-TP-XXL,J0074,Top,XXL,Amazon source-local
J0075-KR-M,J0075-KR-M,J0075,kurta,M,Amazon source-local
J0075-KR-S,J0075-KR-S,J0075,kurta,S,Amazon source-local
J0075-KR-XS,J0075-KR-XS,J0075,kurta,XS,Amazon source-local
J0076-SET-S,J0076-SET-S,J0076,Set,S,Amazon source-local
J0077-SKD-L,J0077-SKD-L,J0077,Set,L,Amazon source-local
J0077-SKD-M,J0077-SKD-M,J0077,Set,M,Amazon source-local
J0077-SKD-S,J0077-SKD-S,J0077,Set,S,Amazon source-local
J0077-SKD-XL,J0077-SKD-XL,J0077,Set,XL,Amazon source-local
J0077-SKD-XS,J0077-SKD-XS,J0077,Set,XS,Amazon source-local
J0077-SKD-XXL,J0077-SKD-XXL,J0077,Set,XXL,Amazon source-local
J0077-SKD-XXXL,J0077-SKD-XXXL,J0077,Set,3XL,Amazon source-local
J0078-SET-L,J0078-SET-L,J0078,Set,L,Amazon source-local
J0078-SET-M,J0078-SET-M,J0078,Set,M,Amazon source-local
J0078-SET-S,J0078-SET-S,J0078,Set,S,Amazon source-local
J0078-SET-XL,J0078-SET-XL,J0078,Set,XL,Amazon source-local
J0078-SET-XXL,J0078-SET-XXL,J0078,Set,XXL,Amazon source-local
J0078-SET-XXXL,J0078-SET-XXXL,J0078,Set,3XL,Amazon source-local
J0079-SKD-L,J0079-SKD-L,J0079,Set,L,Amazon source-local
J0079-SKD-S,J0079-SKD-S,J0079,Set,S,Amazon source-local
J0079-SKD-XL,J0079-SKD-XL,J0079,Set,XL,Amazon source-local
J0079-SKD-XXXL,J0079-SKD-XXXL,J0079,Set,3XL,Amazon source-local
J0080-TP-L,J0080-TP-L,J0080,Top,L,Amazon source-local
J0080-TP-S,J0080-TP-S,J0080,Top,S,Amazon source-local
J0080-TP-XS,J0080-TP-XS,J0080,Top,XS,Amazon source-local
J0080-TP-XXL,J0080-TP-XXL,J0080,Top,XXL,Amazon source-local
J0081-DR-L,J0081-DR-L,J0081,Western Dress,L,Amazon source-local
J0081-DR-M,J0081-DR-M,J0081,Western Dress,M,Amazon source-local
J0081-DR-S,J0081-DR-S,J0081,Western Dress,S,Amazon source-local
J0081-DR-XL,J0081-DR-XL,J0081,Western Dress,XL,Amazon source-local
J0081-DR-XS,J0081-DR-XS,J0081,Western Dress,XS,Amazon source-local
J0081-DR-XXL,J0081-DR-XXL,J0081,Western Dress,XXL,Amazon source-local
J0081-DR-XXXL,J0081-DR-XXXL,J0081,Western Dress,3XL,Amazon source-local
J0082-TP-L,J0082-TP-L,J0082,Top,L,Amazon source-local
J0082-TP-S,J0082-TP-S,J0082,Top,S,Amazon source-local
J0082-TP-XL,J0082-TP-XL,J0082,Top,XL,Amazon source-local
J0082-TP-XS,J0082-TP-XS,J0082,Top,XS,Amazon source-local
J0082-TP-XXL,J0082-TP-XXL,J0082,Top,XXL,Amazon source-local
J0083-KR-L,J0083-KR-L,J0083,kurta,L,Amazon source-local
J0083-KR-M,J0083-KR-M,J0083,kurta,M,Amazon source-local
J0083-KR-S,J0083-KR-S,J0083,kurta,S,Amazon source-local
J0083-KR-XL,J0083-KR-XL,J0083,kurta,XL,Amazon source-local
J0083-KR-XS,J0083-KR-XS,J0083,kurta,XS,Amazon source-local
J0083-KR-XXL,J0083-KR-XXL,J0083,kurta,XXL,Amazon source-local
J0083-KR-XXXL,J0083-KR-XXXL,J0083,kurta,3XL,Amazon source-local
J0084-TP-M,J0084-TP-M,J0084,Top,M,Amazon source-local
J0084-TP-S,J0084-TP-S,J0084,Top,S,Amazon source-local
J0084-TP-XS,J0084-TP-XS,J0084,Top,XS,Amazon source-local
J0085-TP-L,J0085-TP-L,J0085,Top,L,Amazon source-local
J0085-TP-M,J0085-TP-M,J0085,Top,M,Amazon source-local
J0085-TP-S,J0085-TP-S,J0085,Top,S,Amazon source-local
J0085-TP-XL,J0085-TP-XL,J0085,Top,XL,Amazon source-local
J0085-TP-XS,J0085-TP-XS,J0085,Top,XS,Amazon source-local
J0085-TP-XXL,J0085-TP-XXL,J0085,Top,XXL,Amazon source-local
J0085-TP-XXXL,J0085-TP-XXXL,J0085,Top,3XL,Amazon source-local
J0086-DR-XL,J0086-DR-XL,J0086,Ethnic Dress,XL,Amazon source-local
J0086-DR-XS,J0086-DR-XS,J0086,Ethnic Dress,XS,Amazon source-local
J0086-DR-XXXL,J0086-DR-XXXL,J0086,Ethnic Dress,3XL,Amazon source-local
J0087-TP-L,J0087-TP-L,J0087,Top,L,Amazon source-local
J0087-TP-M,J0087-TP-M,J0087,Top,M,Amazon source-local
J0087-TP-S,J0087-TP-S,J0087,Top,S,Amazon source-local
J0087-TP-XL,J0087-TP-XL,J0087,Top,XL,Amazon source-local
J0087-TP-XS,J0087-TP-XS,J0087,Top,XS,Amazon source-local
J0087-TP-XXL,J0087-TP-XXL,J0087,Top,XXL,Amazon source-local
J0087-TP-XXXL,J0087-TP-XXXL,J0087,Top,3XL,Amazon source-local
J0088-TP-L,J0088-TP-L,J0088,Top,L,Amazon source-local
J0088-TP-M,J0088-TP-M,J0088,Top,M,Amazon source-local
J0088-TP-S,J0088-TP-S,J0088,Top,S,Amazon source-local
J0088-TP-XL,J0088-TP-XL,J0088,Top,XL,Amazon source-local
J0088-TP-XS,J0088-TP-XS,J0088,Top,XS,Amazon source-local
J0088-TP-XXL,J0088-TP-XXL,J0088,Top,XXL,Amazon source-local
J0088-TP-XXXL,J0088-TP-XXXL,J0088,Top,3XL,Amazon source-local
J0089-TP-L,J0089-TP-L,J0089,Top,L,Amazon source-local
J0089-TP-M,J0089-TP-M,J0089,Top,M,Amazon source-local
J0089-TP-S,J0089-TP-S,J0089,Top,S,Amazon source-local
J0089-TP-XL,J0089-TP-XL,J0089,Top,XL,Amazon source-local
J0089-TP-XS,J0089-TP-XS,J0089,Top,XS,Amazon source-local
J0089-TP-XXL,J0089-TP-XXL,J0089,Top,XXL,Amazon source-local
J0089-TP-XXXL,J0089-TP-XXXL,J0089,Top,3XL,Amazon source-local
J0090-TP-L,J0090-TP-L,J0090,Top,L,Amazon source-local
J0090-TP-M,J0090-TP-M,J0090,Top,M,Amazon source-local
J0090-TP-S,J0090-TP-S,J0090,Top,S,Amazon source-local
J0090-TP-XL,J0090-TP-XL,J0090,Top,XL,Amazon source-local
J0090-TP-XS,J0090-TP-XS,J0090,Top,XS,Amazon source-local
J0090-TP-XXL,J0090-TP-XXL,J0090,Top,XXL,Amazon source-local
J0090-TP-XXXL,J0090-TP-XXXL,J0090,Top,3XL,Amazon source-local
J0091-TP-L,J0091-TP-L,J0091,Top,L,Amazon source-local
J0091-TP-M,J0091-TP-M,J0091,Top,M,Amazon source-local
J0091-TP-S,J0091-TP-S,J0091,Top,S,Amazon source-local
J0091-TP-XL,J0091-TP-XL,J0091,Top,XL,Amazon source-local
J0091-TP-XS,J0091-TP-XS,J0091,Top,XS,Amazon source-local
J0091-TP-XXL,J0091-TP-XXL,J0091,Top,XXL,Amazon source-local
J0091-TP-XXXL,J0091-TP-XXXL,J0091,Top,3XL,Amazon source-local
J0092-SET-L,J0092-SET-L,J0092,Set,L,Amazon source-local
J0092-SET-M,J0092-SET-M,J0092,Set,M,Amazon source-local
J0092-SET-S,J0092-SET-S,J0092,Set,S,Amazon source-local
J0092-SET-XL,J0092-SET-XL,J0092,Set,XL,Amazon source-local
J0092-SET-XS,J0092-SET-XS,J0092,Set,XS,Amazon source-local
J0092-SET-XXL,J0092-SET-XXL,J0092,Set,XXL,Amazon source-local
J0092-SET-XXXL,J0092-SET-XXXL,J0092,Set,3XL,Amazon source-local
J0093-DR-L,J0093-DR-L,J0093,Ethnic Dress,L,Amazon source-local
J0093-DR-M,J0093-DR-M,J0093,Ethnic Dress,M,Amazon source-local
J0093-DR-S,J0093-DR-S,J0093,Ethnic Dress,S,Amazon source-local
J0093-DR-XS,J0093-DR-XS,J0093,Ethnic Dress,XS,Amazon source-local
J0093-DR-XXL,J0093-DR-XXL,J0093,Ethnic Dress,XXL,Amazon source-local
J0094-KR-L,J0094-KR-L,J0094,kurta,L,Amazon source-local
J0094-KR-M,J0094-KR-M,J0094,kurta,M,Amazon source-local
J0094-KR-S,J0094-KR-S,J0094,kurta,S,Amazon source-local
J0094-KR-XL,J0094-KR-XL,J0094,kurta,XL,Amazon source-local
J0094-KR-XS,J0094-KR-XS,J0094,kurta,XS,Amazon source-local
J0094-KR-XXL,J0094-KR-XXL,J0094,kurta,XXL,Amazon source-local
J0094-KR-XXXL,J0094-KR-XXXL,J0094,kurta,3XL,Amazon source-local
J0095-SET-L,J0095-SET-L,J0095,Set,L,Amazon source-local
J0095-SET-M,J0095-SET-M,J0095,Set,M,Amazon source-local
J0095-SET-S,J0095-SET-S,J0095,Set,S,Amazon source-local
J0095-SET-XL,J0095-SET-XL,J0095,Set,XL,Amazon source-local
J0095-SET-XS,J0095-SET-XS,J0095,Set,XS,Amazon source-local
J0095-SET-XXL,J0095-SET-XXL,J0095,Set,XXL,Amazon source-local
J0095-SET-XXXL,J0095-SET-XXXL,J0095,Set,3XL,Amazon source-local
J0096-KR-L,J0096-KR-L,J0096,kurta,L,Amazon source-local
J0096-KR-M,J0096-KR-M,J0096,kurta,M,Amazon source-local
J0096-KR-S,J0096-KR-S,J0096,kurta,S,Amazon source-local
J0096-KR-XL,J0096-KR-XL,J0096,kurta,XL,Amazon source-local
J0096-KR-XS,J0096-KR-XS,J0096,kurta,XS,Amazon source-local
J0096-KR-XXL,J0096-KR-XXL,J0096,kurta,XXL,Amazon source-local
J0096-KR-XXXL,J0096-KR-XXXL,J0096,kurta,3XL,Amazon source-local
J0097-KR-L,J0097-KR-L,J0097,kurta,L,Amazon source-local
J0097-KR-M,J0097-KR-M,J0097,kurta,M,Amazon source-local
J0097-KR-S,J0097-KR-S,J0097,kurta,S,Amazon source-local
J0097-KR-XL,J0097-KR-XL,J0097,kurta,XL,Amazon source-local
J0097-KR-XS,J0097-KR-XS,J0097,kurta,XS,Amazon source-local
J0097-KR-XXL,J0097-KR-XXL,J0097,kurta,XXL,Amazon source-local
J0097-KR-XXXL,J0097-KR-XXXL,J0097,kurta,3XL,Amazon source-local
J0098-TP-L,J0098-TP-L,J0098,Top,L,Amazon source-local
J0098-TP-M,J0098-TP-M,J0098,Top,M,Amazon source-local
J0098-TP-S,J0098-TP-S,J0098,Top,S,Amazon source-local
J0098-TP-XS,J0098-TP-XS,J0098,Top,XS,Amazon source-local
J0098-TP-XXL,J0098-TP-XXL,J0098,Top,XXL,Amazon source-local
J0098-TP-XXXL,J0098-TP-XXXL,J0098,Top,3XL,Amazon source-local
J0100-DR-S,J0100-DR-S,J0100,Western Dress,S,Amazon source-local
J0100-DR-XS,J0100-DR-XS,J0100,Western Dress,XS,Amazon source-local
J0100-DR-XXL,J0100-DR-XXL,J0100,Western Dress,XXL,Amazon source-local
J0100-DR-XXXL,J0100-DR-XXXL,J0100,Western Dress,3XL,Amazon source-local
J0101-DR-A-M,J0101-DR-A-M,J0101,Ethnic Dress,M,Amazon source-local
J0101-DR-A-XL,J0101-DR-A-XL,J0101,Ethnic Dress,XL,Amazon source-local
J0101-DR-A-XXXL,J0101-DR-A-XXXL,J0101,Ethnic Dress,3XL,Amazon source-local
