date,date_key,months,style,sku,size,pieces,rate,reported_gross_amount
2022-02-26,20220226,Feb-22,JNE3480,JNE3480-KR-M,M,1.0,293.75,279.0
2022-02-26,20220226,Feb-22,JNE1525,KURTI,Free,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3428,JNE3428-KR-S,S,1.0,293.75,279.0
2022-02-26,20220226,Feb-22,JNE3428,JNE3428-KR-M,M,1.0,293.75,279.0
2022-02-26,20220226,Feb-22,JNE3428,JNE3428-KR-XXL,XXL,1.0,293.75,279.0
2022-02-26,20220226,Feb-22,JNE3556,JNE3556-KR-S,S,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3556,JNE3556-KR-M,M,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3556,JNE3556-KR-L,L,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3556,JNE3556-KR-XL,XL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3556,JNE3556-KR-XXL,XXL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3576,JNE3576-KR-M,M,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3576,JNE3576-KR-XL,XL,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3576,JNE3576-KR-XXL,XXL,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3574,JNE3574-KR-S,S,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3574,JNE3574-KR-L,L,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3574,JNE3574-KR-XL,XL,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3574,JNE3574-KR-XXL,XXL,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3422,JNE3422-KR-S,S,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3422,JNE3422-KR-M,M,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3422,JNE3422-KR-L,L,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3422,JNE3422-KR-XL,XL,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3422,JNE3422-KR-XXL,XXL,1.0,343.75,327.0
2022-02-26,20220226,Feb-22,JNE3429,JNE3429-KR-S,S,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3429,JNE3429-KR-M,M,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3429,JNE3429-KR-L,L,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3429,JNE3429-KR-XL,XL,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3429,JNE3429-KR-XXL,XXL,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3449,JNE3449-KR-L,L,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3449,JNE3449-KR-XL,XL,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3449,JNE3449-KR-XXL,XXL,1.0,356.25,338.0
2022-02-26,20220226,Feb-22,JNE3722,JNE3722-KR-S,S,1.0,362.5,344.0
2022-02-26,20220226,Feb-22,JNE3722,JNE3722-KR-M,M,1.0,362.5,344.0
2022-02-26,20220226,Feb-22,JNE3722,JNE3722-KR-L,L,1.0,362.5,344.0
2022-02-26,20220226,Feb-22,JNE3722,JNE3722-KR-XL,XL,1.0,362.5,344.0
2022-02-26,20220226,Feb-22,JNE3722,JNE3722-KR-XXL,XXL,1.0,362.5,344.0
2022-02-26,20220226,Feb-22,JNE3722,JNE3722-KR-XXXL,XXXL,1.0,362.5,344.0
2022-02-26,20220226,Feb-22,JNE3534,JNE3534-KR-S,S,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3534,JNE3534-KR-M,M,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3534,JNE3534-KR-L,L,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3534,JNE3534-KR-XL,XL,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3534,JNE3534-KR-XXL,XXL,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3261,JNE3261-KR-S,S,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3261,JNE3261-KR-M,M,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3261,JNE3261-KR-L,L,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3261,JNE3261-KR-XL,XL,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3261,JNE3261-KR-XXL,XXL,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3261,JNE3261-KR-XXXL,XXXL,1.0,387.5,368.0
2022-02-26,20220226,Feb-22,JNE3627,JNE3627-KR-S,S,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3627,JNE3627-KR-M,M,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3627,JNE3627-KR-L,L,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3627,JNE3627-KR-XL,XL,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3627,JNE3627-KR-XXL,XXL,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3627,JNE3627-KR-XXXL,XXXL,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3225,JNE3225-KR-S,S,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3225,JNE3225-KR-L,L,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3225,JNE3225-KR-XL,XL,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,JNE3363,JNE3363-KR-1032-S,S,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3363,JNE3363-KR-1032-M,M,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3363,JNE3363-KR-1032-L,L,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3363,JNE3363-KR-1032-XL,XL,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3363,JNE3363-KR-1032-XXL,XXL,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,JNE3363,JNE3363-KR-1032-XXXL,XXXL,1.0,425.0,404.0
2022-02-26,20220226,Feb-22,J0132,J0132-KR-S,S,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,J0132,J0132-KR-M,M,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,J0132,J0132-KR-L,L,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,J0132,J0132-KR-XL,XL,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,J0132,J0132-KR-XXL,XXL,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,JNE3785,JNE3785-KR-S,S,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,JNE3785,JNE3785-KR-M,M,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,JNE3785,JNE3785-KR-L,L,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,JNE3785,JNE3785-KR-XL,XL,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,JNE3785,JNE3785-KR-XXL,XXL,1.0,431.25,410.0
2022-02-26,20220226,Feb-22,JNE3555,JNE3555-KR-XS,XS,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3555,JNE3555-KR-S.,S,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3555,JNE3555-KR-M,M,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3555,JNE3555-KR-L,L,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3555,JNE3555-KR-XL,XL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3555,JNE3555-KR-XXL,XXL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3560,JNE3560-KR-S,S,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3560,JNE3560-KR-XL,XL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3560,JNE3560-KR-XXL,XXL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3716,JNE3716-KR-S,S,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3716,JNE3716-KR-XXL,XXL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3716,JNE3716-KR-XXXL,XXXL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3788,JNE3788-KR-S,S,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3788,JNE3788-KR-M,M,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3788,JNE3788-KR-L,L,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3788,JNE3788-KR-XL,XL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3788,JNE3788-KR-XXL,XXL,1.0,462.5,439.0
2022-02-26,20220226,Feb-22,JNE3760,JNE3760-KR-S,S,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3760,JNE3760-KR-L,L,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3760,JNE3760-KR-XXL,XXL,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3770,JNE3770-KR-S,S,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3770,JNE3770-KR-M,M,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3770,JNE3770-KR-L,L,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3770,JNE3770-KR-XL,XL,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3770,JNE3770-KR-XXL,XXL,1.0,525.0,499.0
2022-02-26,20220226,Feb-22,JNE3400,JNE3400-KR-S,S,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,JNE3400,JNE3400-KR-M,M,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,JNE3400,JNE3400-KR-L,L,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,JNE3400,JNE3400-KR-XL,XL,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,J0097,J0097-KR-S,S,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,J0097,J0097-KR-XL,XL,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,J0097,J0097-KR-XXL,XXL,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,J0097,J0097-KR-XXXL,XXXL,1.0,562.5,534.0
2022-02-26,20220226,Feb-22,BTM039,BTM039-PP-M,M,1.0,368.75,350.0
2022-02-26,20220226,Feb-22,BTM039,BTM039-PP-L,L,1.0,368.75,350.0
2022-02-26,20220226,Feb-22,BTM039,BTM039-PP-XL,XL,1.0,368.75,350.0
2022-02-26,20220226,Feb-22,BTM038,BTM038-PP-M,M,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,BTM038,BTM038-PP-L,L,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,BTM038,BTM038-PP-XL,XL,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,BTM046,BTM046-PP-M,M,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,BTM046,BTM046-PP-L,L,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,BTM046,BTM046-PP-XL,XL,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,SET182,SET182-KR-DH-S,S,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET182,SET182-KR-DH-M,M,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET182,SET182-KR-DH-L,L,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET182,SET182-KR-DH-XL,XL,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET209,SET209-KR-PP-S,S,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET209,SET209-KR-PP-M,M,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET209,SET209-KR-PP-L,L,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET209,SET209-KR-PP-XL,XL,1.0,725.0,689.0
2022-02-26,20220226,Feb-22,SET306,SET306-KR-PP-M,M,1.0,737.5,701.0
2022-02-26,20220226,Feb-22,SET306,SET306-KR-PP-L,L,1.0,737.5,701.0
2022-02-26,20220226,Feb-22,SET306,SET306-KR-PP-XL,XL,1.0,737.5,701.0
2022-02-26,20220226,Feb-22,SET306,SET306-KR-PP-XXL,XXL,1.0,737.5,701.0
2022-02-26,20220226,Feb-22,SET083,SET083-KR-PP-M,M,1.0,793.75,754.0
2022-02-26,20220226,Feb-22,SET083,SET083-KR-PP-L,L,1.0,793.75,754.0
2022-02-26,20220226,Feb-22,SET083,SET083-KR-PP-XL,XL,1.0,793.75,754.0
2022-02-26,20220226,Feb-22,SET083,SET083-KR-PP-XXL,XXL,1.0,793.75,754.0
2022-02-26,20220226,Feb-22,SET110,SET110-KR-PP-S,S,1.0,825.0,784.0
2022-02-26,20220226,Feb-22,SET110,SET110-KR-PP-M,M,1.0,825.0,784.0
2022-02-26,20220226,Feb-22,SET110,SET110-KR-PP-L,L,1.0,825.0,784.0
2022-02-26,20220226,Feb-22,SET110,SET110-KR-PP-XL,XL,1.0,825.0,784.0
2022-02-26,20220226,Feb-22,BTM042,BTM042-PP-M,M,1.0,368.75,350.0
2022-02-26,20220226,Feb-22,BTM042,BTM042-PP-XL,XL,1.0,368.75,350.0
2022-02-26,20220226,Feb-22,BTM043,BTM043-PP-L,L,1.0,393.75,374.0
2022-02-26,20220226,Feb-22,BTM043,BTM043-PP-XL,XL,1.0,393.75,374.0
2022-02-28,20220228,Feb-22,J0306,J0306-DR-XXXL,XXXL,1.0,650.0,650.0
2022-02-28,20220228,Feb-22,J0370,J0370-SKD-L,L,1.0,1237.5,1238.0
2022-02-28,20220228,Feb-22,J0370,J0370-SKD-XXXL,XXXL,1.0,1237.5,1238.0
2022-02-28,20220228,Feb-22,JNE3546,JNE3546-KR-M,M,1.0,425.0,425.0
2022-02-28,20220228,Feb-22,JNE3568,JNE3568-KR-S,S,1.0,425.0,425.0
2022-02-28,20220228,Feb-22,JNE3634,JNE3634-KR-XL,XL,1.0,687.5,688.0
2022-02-28,20220228,Feb-22,JNE3634,JNE3634-KR-XXL,XXL,1.0,687.5,688.0
2022-02-28,20220228,Feb-22,SET326,SET326-KR-PP-L,L,1.0,687.5,688.0
2022-02-28,20220228,Feb-22,SET326,SET326-KR-PP-M,M,1.0,687.5,688.0
2022-03-01,20220301,Mar-22,J0024,J0024-KR-XS,XS,1.0,437.5,416.0
2022-03-01,20220301,Mar-22,J0110,J0110-SKD-XXL,XXL,1.0,1181.25,1122.0
2022-03-01,20220301,Mar-22,J0118,J0118-TP-XXL,XXL,1.0,425.0,404.0
2022-03-01,20220301,Mar-22,J0120,J0120-TP-XXL,XXL,1.0,387.5,368.0
2022-03-01,20220301,Mar-22,J0197,J0197-TP-S,S,1.0,562.5,534.0
2022-03-01,20220301,Mar-22,J0301,J0301-TP-XXXL,XXXL,1.0,387.5,368.0
2022-03-01,20220301,Mar-22,J0336,J0336-TP-L,L,1.0,537.5,511.0
2022-03-01,20220301,Mar-22,J0337,J0337-TP-L,L,1.0,425.0,404.0
2022-03-01,20220301,Mar-22,J0344,J0344-TP-L,L,1.0,425.0,404.0
2022-03-01,20220301,Mar-22,JNE3554,JNE3554-KR-S,S,1.0,462.5,439.0
2022-03-01,20220301,Mar-22,JNE3639,JNE3639-TP-XXL,XXL,1.0,425.0,404.0
2022-03-01,20220301,Mar-22,JNE3686,JNE3686-TU-M,M,1.0,456.25,433.0
2022-03-01,20220301,Mar-22,PJNE1906,PJNE1906-KR-6XL,6XL,1.0,587.5,558.0
2022-03-01,20220301,Mar-22,PJNE2014,PJNE2014-KR-6XL,6XL,1.0,650.0,618.0
2022-03-01,20220301,Mar-22,SET098,SET098-KR-PP-S,S,1.0,900.0,855.0
2022-03-01,20220301,Mar-22,SET156,SET156-KR-NP-S,S,1.0,925.0,879.0
2022-03-01,20220301,Mar-22,SET171,SET171-KR-NP-XS,XS,1.0,1056.25,1003.0
2022-03-01,20220301,Mar-22,SET224,SET224-KR-NP-XXL,XXL,1.0,1587.5,1508.0
2022-03-01,20220301,Mar-22,SET226,SET226-KR-PP-XXL,XXL,1.0,812.5,772.0
2022-03-01,20220301,Mar-22,SET243,SET243-KR-PP-L,L,1.0,687.5,653.0
2022-03-01,20220301,Mar-22,SET268,SET268-KR-NP-M,M,1.0,925.0,879.0
2022-03-01,20220301,Mar-22,SET269,SET269-KR-NP-S,S,1.0,975.0,926.0
2022-03-01,20220301,Mar-22,SET287,SET287-KR-NP-L,L,1.0,612.5,582.0
2022-03-01,20220301,Mar-22,SET293,SET293-KR-NP-S,S,1.0,775.0,736.0
2022-03-01,20220301,Mar-22,SET328,SET328-KR-NP-XXL,XXL,1.0,650.0,618.0
2022-03-03,20220303,Mar-22,JNE2101,JNE2101-KR-210-L,L,1.0,306.25,291.0
2022-03-03,20220303,Mar-22,JNE2101,JNE2101-KR-210-M,M,1.0,306.25,291.0
2022-03-03,20220303,Mar-22,JNE2101,JNE2101-KR-210-S,S,1.0,306.25,291.0
2022-03-03,20220303,Mar-22,JNE2101,JNE2101-KR-210-XL,XL,1.0,306.25,291.0
2022-03-03,20220303,Mar-22,JNE3405,JNE3405-KR-L,L,1.0,350.0,332.0
2022-03-03,20220303,Mar-22,JNE3405,JNE3405-KR-M,M,1.0,350.0,332.0
2022-03-03,20220303,Mar-22,JNE3405,JNE3405-KR-S,S,1.0,350.0,332.0
2022-03-03,20220303,Mar-22,JNE3405,JNE3405-KR-XL,XL,1.0,350.0,332.0
2022-03-03,20220303,Mar-22,JNE3440,JNE3440-KR-L,L,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3440,JNE3440-KR-M,M,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3440,JNE3440-KR-S,S,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3440,JNE3440-KR-XL,XL,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3479,JNE3479-KR-L,L,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3479,JNE3479-KR-M,M,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3479,JNE3479-KR-S,S,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3479,JNE3479-KR-XL,XL,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3480,JNE3480-KR-L,L,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3480,JNE3480-KR-M,M,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3480,JNE3480-KR-S,S,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3480,JNE3480-KR-XL,XL,1.0,293.75,279.0
2022-03-03,20220303,Mar-22,JNE3489,JNE3489-KR-L,L,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3489,JNE3489-KR-M,M,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3489,JNE3489-KR-S,S,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3489,JNE3489-KR-XL,XL,1.0,387.5,368.0
2022-03-03,20220303,Mar-22,JNE3546,JNE3546-KR-L,L,1.0,425.0,404.0
2022-03-03,20220303,Mar-22,JNE3546,JNE3546-KR-M,M,1.0,425.0,404.0
2022-03-03,20220303,Mar-22,JNE3546,JNE3546-KR-S,S,1.0,425.0,404.0
2022-03-03,20220303,Mar-22,JNE3546,JNE3546-KR-XL,XL,1.0,425.0,404.0
2022-03-03,20220303,Mar-22,JNE3622,JNE3622-KR-L,L,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3622,JNE3622-KR-M,M,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3622,JNE3622-KR-S,S,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3622,JNE3622-KR-XL,XL,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3701,JNE3701-KR-L,L,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3701,JNE3701-KR-M,M,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3701,JNE3701-KR-S,S,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3701,JNE3701-KR-XL,XL,1.0,462.5,439.0
2022-03-03,20220303,Mar-22,JNE3736,JNE3736-KR-L,L,1.0,537.5,511.0
2022-03-03,20220303,Mar-22,JNE3736,JNE3736-KR-M,M,1.0,537.5,511.0
2022-03-03,20220303,Mar-22,JNE3736,JNE3736-KR-S,S,1.0,537.5,511.0
2022-03-03,20220303,Mar-22,JNE3736,JNE3736-KR-XL,XL,1.0,537.5,511.0
2022-03-03,20220303,Mar-22,JNE3775,JNE3775-KR-L,L,1.0,525.0,499.0
2022-03-03,20220303,Mar-22,JNE3775,JNE3775-KR-M,M,1.0,525.0,499.0
2022-03-03,20220303,Mar-22,JNE3775,JNE3775-KR-S,S,1.0,525.0,499.0
2022-03-03,20220303,Mar-22,JNE3775,JNE3775-KR-XL,XL,1.0,525.0,499.0
2022-03-03,20220303,Mar-22,JNE3790,JNE3790-KR-L,L,1.0,562.5,534.0
2022-03-03,20220303,Mar-22,JNE3790,JNE3790-KR-M,M,1.0,562.5,534.0
2022-03-03,20220303,Mar-22,JNE3790,JNE3790-KR-S,S,1.0,562.5,534.0
2022-03-03,20220303,Mar-22,JNE3790,JNE3790-KR-XL,XL,1.0,562.5,534.0
2022-03-03,20220303,Mar-22,JNE3793,JNE3793-KR-L,L,1.0,587.5,558.0
2022-03-03,20220303,Mar-22,JNE3793,JNE3793-KR-M,M,1.0,587.5,558.0
2022-03-03,20220303,Mar-22,JNE3793,JNE3793-KR-S,S,1.0,587.5,558.0
2022-03-03,20220303,Mar-22,JNE3793,JNE3793-KR-XL,XL,1.0,587.5,558.0
2022-03-03,20220303,Mar-22,SET044,SET044-KR-NP-L,L,1.0,687.5,653.0
2022-03-03,20220303,Mar-22,SET044,SET044-KR-NP-M,M,1.0,687.5,653.0
2022-03-03,20220303,Mar-22,SET044,SET044-KR-NP-S,S,1.0,687.5,653.0
2022-03-03,20220303,Mar-22,SET044,SET044-KR-NP-XL,XL,1.0,687.5,653.0
2022-03-03,20220303,Mar-22,SET098,SET098-KR-PP-L,L,1.0,900.0,855.0
2022-03-03,20220303,Mar-22,SET098,SET098-KR-PP-M,M,1.0,900.0,855.0
2022-03-03,20220303,Mar-22,SET098,SET098-KR-PP-S,S,1.0,900.0,855.0
2022-03-03,20220303,Mar-22,SET098,SET098-KR-PP-XL,XL,1.0,900.0,855.0
2022-03-03,20220303,Mar-22,SET144,SET144-KR-NP-L,L,1.0,825.0,784.0
2022-03-03,20220303,Mar-22,SET144,SET144-KR-NP-M,M,1.0,825.0,784.0
2022-03-03,20220303,Mar-22,SET144,SET144-KR-NP-S,S,1.0,825.0,784.0
2022-03-03,20220303,Mar-22,SET144,SET144-KR-NP-XL,XL,1.0,825.0,784.0
2022-03-03,20220303,Mar-22,SET182,SET182-KR-DH-L,L,1.0,725.0,689.0
2022-03-03,20220303,Mar-22,SET182,SET182-KR-DH-M,M,1.0,725.0,689.0
2022-03-03,20220303,Mar-22,SET182,SET182-KR-DH-S,S,1.0,725.0,689.0
2022-03-03,20220303,Mar-22,SET182,SET182-KR-DH-XL,XL,1.0,725.0,689.0
2022-03-03,20220303,Mar-22,SET194,SET194-KR-NP-L,L,1.0,737.5,701.0
2022-03-03,20220303,Mar-22,SET194,SET194-KR-NP-M,M,1.0,737.5,701.0
2022-03-03,20220303,Mar-22,SET194,SET194-KR-NP-S,S,1.0,737.5,701.0
2022-03-03,20220303,Mar-22,SET194,SET194-KR-NP-XL,XL,1.0,737.5,701.0
2022-03-03,20220303,Mar-22,SET205,SET205-KR-DPT-L,L,1.0,506.25,481.0
2022-03-03,20220303,Mar-22,SET205,SET205-KR-DPT-M,M,1.0,506.25,481.0
2022-03-03,20220303,Mar-22,SET205,SET205-KR-DPT-S,S,1.0,506.25,481.0
2022-03-03,20220303,Mar-22,SET205,SET205-KR-DPT-XL,XL,1.0,506.25,481.0
2022-03-03,20220303,Mar-22,SET232,SET232-KR-PP-L,L,1.0,656.25,623.0
2022-03-03,20220303,Mar-22,SET232,SET232-KR-PP-M,M,1.0,656.25,623.0
2022-03-03,20220303,Mar-22,SET232,SET232-KR-PP-S,S,1.0,656.25,623.0
2022-03-03,20220303,Mar-22,SET232,SET232-KR-PP-XL,XL,1.0,656.25,623.0
2022-03-03,20220303,Mar-22,SET236,SET236-KR-PP-L,L,1.0,750.0,712.0
2022-03-03,20220303,Mar-22,SET236,SET236-KR-PP-M,M,1.0,750.0,712.0
2022-03-03,20220303,Mar-22,SET236,SET236-KR-PP-S,S,1.0,750.0,712.0
2022-03-03,20220303,Mar-22,SET236,SET236-KR-PP-XL,XL,1.0,750.0,712.0
2022-03-03,20220303,Mar-22,SET246,SET246-KR-PP-L,L,1.0,593.75,564.0
2022-03-03,20220303,Mar-22,SET246,SET246-KR-PP-M,M,1.0,593.75,564.0
2022-03-03,20220303,Mar-22,SET246,SET246-KR-PP-S,S,1.0,593.75,564.0
2022-03-03,20220303,Mar-22,SET246,SET246-KR-PP-XL,XL,1.0,593.75,564.0
2022-03-03,20220303,Mar-22,SET252,SET252-KR-PP-L,L,1.0,887.5,843.0
2022-03-03,20220303,Mar-22,SET252,SET252-KR-PP-M.,M,1.0,887.5,843.0
2022-03-03,20220303,Mar-22,SET252,SET252-KR-PP-S.,S,1.0,887.5,843.0
2022-03-03,20220303,Mar-22,SET252,SET252-KR-PP-XL.,XL,1.0,887.5,843.0
2022-03-03,20220303,Mar-22,SET262,SET262-KR-NP-L,L,1.0,743.75,707.0
2022-03-03,20220303,Mar-22,SET262,SET262-KR-NP-M,M,1.0,743.75,707.0
2022-03-03,20220303,Mar-22,SET262,SET262-KR-NP-S,S,1.0,743.75,707.0
2022-03-03,20220303,Mar-22,SET262,SET262-KR-NP-XL,XL,1.0,743.75,707.0
2022-03-03,20220303,Mar-22,SET267,SET267-KR-NP-L,L,1.0,925.0,879.0
2022-03-03,20220303,Mar-22,SET267,SET267-KR-NP-M,M,1.0,925.0,879.0
2022-03-03,20220303,Mar-22,SET267,SET267-KR-NP-S,S,1.0,925.0,879.0
2022-03-03,20220303,Mar-22,SET267,SET267-KR-NP-XL,XL,1.0,925.0,879.0
2022-03-03,20220303,Mar-22,SET273,SET273-KR-NP-M,M,5.0,687.5,3266.0
2022-03-03,20220303,Mar-22,SET273,SET273-KR-NP-S,S,1.0,687.5,653.0
2022-03-03,20220303,Mar-22,SET285,SET285-KR-SHA-L,L,1.0,612.5,582.0
2022-03-03,20220303,Mar-22,SET285,SET285-KR-SHA-M,M,1.0,612.5,582.0
2022-03-03,20220303,Mar-22,SET285,SET285-KR-SHA-S,S,1.0,612.5,582.0
2022-03-03,20220303,Mar-22,SET285,SET285-KR-SHA-XL,XL,1.0,612.5,582.0
2022-03-03,20220303,Mar-22,BTM002,BTM002-XL,XL,1.0,425.0,404.0
2022-03-03,20220303,Mar-22,J0009,J0009-SKD-XXL,XXL,1.0,1125.0,1069.0
2022-03-03,20220303,Mar-22,J0086,J0086-DR-XL,XL,1.0,618.75,588.0
2022-03-03,20220303,Mar-22,J0086,J0086-DR-XXL,XXL,1.0,618.75,588.0
2022-03-03,20220303,Mar-22,J0086,J0086-DR-S,S,1.0,618.75,588.0
2022-03-03,20220303,Mar-22,J0086,J0086-DR-XS,XS,1.0,618.75,588.0
2022-03-03,20220303,Mar-22,J0086,J0086-DR-M,M,1.0,618.75,588.0
2022-03-03,20220303,Mar-22,J0090,J0090-TP-M,M,1.0,693.75,659.0
2022-03-03,20220303,Mar-22,J0094,J0094-KR-M,M,1.0,718.75,683.0
2022-03-03,20220303,Mar-22,J0094,J0094-KR-S,S,1.0,718.75,683.0
